id;дата;время;рейтинг;текст;автор;is_verified;is_hidden;hiding_type;likes_count;comments_count;official_answer;фото_count;provider;url
232738133;2026-03-30;22:58:01;5;Супер пупер;Каиржан Саламатов;False;False;;0;1;{'date_created': '2026-03-31T21:04:49.547255+07:00', 'id': '63720007', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый вечер! Спасибо за такой позитивный отзыв💚'};0;2gis;
232710148;2026-03-30;20:53:16;5;Спасибо менеджеру Таншолпан. Очень приятная, умная и профессионал своего дела. Руководство прошу принять во внимание;Сейфуллина Гульзара;False;False;;0;1;{'date_created': '2026-03-31T21:02:50.524862+07:00', 'id': '63719921', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый вечер! Благодарим вас за отзыв. Рады, что вы остались довольны обслуживанием и оценили профессионализм команды банка!'};0;2gis;
232451466;2026-03-29;18:03:59;5;надёжный банк с удобными услугами и высоким уровнем сервиса. здесь можно получить широкий спектр финансовых услуг, чувствовать себя уверенно и безопасно;Оксана Соловьёва;False;False;;0;1;{'date_created': '2026-03-30T15:57:48.841332+07:00', 'id': '63639404', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый день! Благодарим за такой тёплый отзыв! Рады, что вы цените надёжность, удобство сервисов и высокий уровень обслуживания. Спасибо за доверие!'};0;2gis;
232262271;2026-03-28;19:36:17;5;"Үздік әрі жылдам қызмет!
Үйдегідей қарсы алып, ақшамды қолыма ұстатып, жылы лебізімен шығарып салды 👍🙏❤️";Lyazzat Sadykova;False;False;;0;1;{'date_created': '2026-03-28T23:29:46.54862+07:00', 'id': '63560226', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Қайырлы кеш! Пікіріңізге рақмет! Көрсеткен қызметіміздің сізге ұнағанына қуаныштымыз 💚'};1;2gis;
232213820;2026-03-28;16:16:44;5;В Фридом банке удобно отслеживать свои расходы и доходы. Благодаря удобному личному кабинету и мобильному приложению можно всегда быть в курсе своих финансов;Яна П;False;False;;0;1;{'date_created': '2026-03-28T19:35:38.19998+07:00', 'id': '63552569', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый вечер! Благодарим вас за отзыв 💚\nПриятно знать, что вам удобно пользоваться нашим приложением и отслеживать свои финансы. Рады, что вы выбрали нас!'};0;2gis;
232139440;2026-03-28;08:40:42;5;Самый лучший банк! Обслуживание на высшем уровне, сотрудники очень компетентны, грамотная речь, приятно приходить. Сам банк намного выгодней и удобней, чем каспи. Вообще не жалею, что перешел с других банков в этот 🫶;Егор Беляев;False;False;;0;1;{'date_created': '2026-03-28T19:33:57.227622+07:00', 'id': '63552509', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый вечер! Спасибо за такой тёплый отзыв 💚\nМы действительно стараемся, чтобы к нам хотелось возвращаться. Рады, что вы с нами!'};0;2gis;
232066959;2026-03-27;21:21:30;5;"The rating is only for the staff, not for the freedom bank services/policies. 
Well, I happened to open my account just before Nowruz. The staff was great and helpful. The gentleman on the info desk, who could speak English was a great help along with the employee on counter 5 and 6. Patient, disciplined and Respectful. 
However, the whole procedure sucked (for foreigners). Around Feb 15, one of the employees submitted my ticket to open an account. Waited for a whole month for their acceptance and when I went there again for the next step, the system gave an error during the process. A maximum 40 minute task took around 6 hours because the person who checked the ticket for a whole month couldn't even accept the ticket properly. Hopefully they'll make necessary changes for the future.";Moto Mitochondria;False;False;;0;1;{'date_created': '2026-03-27T22:51:28.455258+07:00', 'id': '63524447', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Good evening! Thank you for your kind words about our employees—we are very pleased that they were able to assist you. We also apologize for the difficulties you encountered with the procedure. We would like to fully understand your situation. Please contact us via Instagram Direct @bankffin.kz, WhatsApp +7 776 1 595 595, or by dialing 595-we will definitely check everything and try to help.'};0;2gis;
231977758;2026-03-27;15:01:47;1;Окошек для обслуживания много,а работают только два оператора, люди сидят в очереди по 20 мин. Что ж...солдат спит,служба идёт...;Galaxy GS;False;False;;0;1;{'date_created': '2026-03-27T22:45:23.733004+07:00', 'id': '63524227', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый вечер! Благодарим вас за обратную связь. Сожалеем, что вам пришлось столкнуться с ожиданием в очереди. Мы обязательно передадим ваше замечание ответственным специалистам для оптимизации работы отделения и повышения качества сервиса. Спасибо, что помогаете нам становиться лучше.'};0;2gis;
231760568;2026-03-26;15:18:47;5;Менеджер Нурай самая классная;vamp w;False;False;;0;1;{'date_created': '2026-03-26T22:16:17.737037+07:00', 'id': '63468858', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': '💚💚💚'};0;2gis;
231451356;2026-03-25;15:54:28;4;.;Amanbekov Olzhas🤍;False;False;;0;0;;0;2gis;
231336032;2026-03-24;23:19:06;2;Не получила грамотную консультацию ни по телефону, ни в банке. В итоге, открыла счёт для самозанятых в другом банке.;Айжан Ермекбаева;False;False;;0;2;{'date_created': '2026-03-25T17:53:30.130719+07:00', 'id': '63396848', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый день! Сожалеем, что вы не смогли получить необходимую консультацию. Нам важно разобраться в ситуации - пожалуйста, напишите нам в Direct Instagram @bankffin.kz, уточним детали и проведём проверку.'};0;2gis;
230574712;2026-03-21;12:57:39;5;Отзывчивые и дружелюбные люди там работают , быстро помогли 👍;uma um;False;False;;0;1;{'date_created': '2026-03-21T20:09:24.087973+07:00', 'id': '63183755', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый вечер! Благодарим за добрые слова. Приятно знать, что работа нашей команды оставила у вас положительное впечатление.'};0;2gis;
230565690;2026-03-21;12:04:38;5;Доступно и понятно проконсультировали.;Apple User;False;False;;0;1;{'date_created': '2026-03-21T20:08:42.076523+07:00', 'id': '63183727', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый вечер! Благодарим за высокую оценку - рады, что смогли подробно и доступно проконсультировать.'};0;2gis;
230447126;2026-03-20;19:05:04;1;Слишком долгое обслуживание, сказали что позвонят через полчаса, так и не позвонили, мало того что ждали очередь полтора часа 🤦;Zhanat Tlepova;False;False;;0;0;;0;2gis;
229679474;2026-03-17;20:37:45;5;Айгерим Дуйсенова хорошая сотрудница. Решила проблему все быстро и без проблем;Dimash Abdykadyr;False;False;;0;1;{'date_created': '2026-03-18T19:13:12.579612+07:00', 'id': '63035095', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый вечер! \nБлагодарим вас за отзыв и высокую оценку работы нашего сотрудника. Нам очень приятно, что ваш вопрос был решён быстро и без затруднений. Всегда рады помочь!💚🙌'};0;2gis;
229671011;2026-03-17;19:56:54;1;Өте нашар;Sayat sss Ssm;False;False;;0;0;;0;2gis;
229499162;2026-03-16;21:30:45;5;Вежливые, помогли быстро с проблемой;Сымбат .;False;False;;0;1;{'date_created': '2026-03-17T06:28:50.725221+07:00', 'id': '62929017', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Доброй ночи! Спасибо за ваши ценные комментарии. 💚'};0;2gis;
229434112;2026-03-16;16:11:13;1;"Ужасный банк. Отправить 300 евро финансовой помощи сестре в Италию - целый квест. Сначала надо собрать кучу документов откуда у меня такие нереальные деньжищи - договора, контракты и всё прочее. Затем эти документы рассматривают несколько (!!!) дней, а если тебя не устраивают сроки то деньги вернут только через 48 часов. Претензия не конкретно к отделению, но в целом к банку. Процесс, который в БЦК занимает 1 день (утром нажал на кнопку - вечером деньги у сестры на счету в Италии), тут растянулся на вторые сутки. Банк «изучает вопрос». 
А, ну и ещё до кучи, в своё время был признан бездействующим налогоплательщиком, затем всё исправил, все отчеты сдал, в налоговой все ок. Захотел открыть карту ФФ. Ответ Фридома - вы числитесь бездействующим налогоплательщиком. Ок, отправляю им ссылки на систему налоговой где можно посмотреть что у меня все в порядке. Результата нет. Беру справку из налоговой о том что я уже давно НЕ бездействующий налогоплательщик. 
Фридом - вам надо решить этот вопрос в налоговой. 
Я - ребята, вот же справка оттуда, куар-код, все дела, проверьте просто. 
Молчание, скрип мозгов и затем - вам надо решить этот вопрос в налоговой. 
Я (уже закипаю) - Вот. Вам. Справка. Из налоговой. С печатью. Просто внесите изменения у себя. 
Фридом - вам надо решить вопрос с налоговой.
Ну вот как с ними разговаривать? Чертовы роботы, кроме своих бездарных скриптов ничего не знают.
Днище какое-то, позор Турлову за такую работу.";Maxim Fyodorov;False;False;;1;2;{'date_created': '2026-03-16T18:28:56.935252+07:00', 'id': '62894779', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый день! Нам очень жаль, что у вас сложилось такое впечатление и что вы столкнулись с подобной ситуацией. Мы хотим проверить вашу ситуацию и помочь в её решении. Пожалуйста, свяжитесь с нами через Instagram Direct @bankffin.kz. Мы обязательно всё проверим и постараемся помочь в решении.'};0;2gis;
229417323;2026-03-16;14:43:19;5;Сотрудница Арайлым Мажитовна очень грамотно и оперативно помогла мне решить вопросы с приложением и самим банком. В очереди провела менее 10 минут. Сам процесс занял до 20 минут. Народу в 11 утра было не много.;Анна Alexis;False;False;;0;1;{'date_created': '2026-03-16T15:46:06.228063+07:00', 'id': '62880259', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый день! Спасибо за ваш отзыв, нам важно ваше мнение. 💚'};2;2gis;
229403755;2026-03-16;13:26:31;1;Даже не пытаются помочь решить вопрос, сразу футболят;Dana Bermukhambetova;False;False;;0;1;{'date_created': '2026-03-16T15:47:16.38629+07:00', 'id': '62880382', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый день! Сожалеем, что у вас сложилось такое впечатление. Нам важно разобраться в ситуации и помочь вам. Пожалуйста, напишите нам подробнее о вашем вопросе в Direct Instagram @bankffin.kz, в WhatsApp по номеру +7 776 1 595 595 или позвоните на горячую линию 595.'};0;2gis;
229221862;2026-03-15;15:24:38;1;Один из худших банков, обслуживание 0, приложение глючит;Yernar Aldazharov;False;False;;0;1;{'date_created': '2026-03-16T01:32:59.680526+07:00', 'id': '62846584', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Доброй ночи! Сожалеем, что у вас сложилось такое впечатление. Нам важно разобраться в ситуации и помочь вам. Пожалуйста, напишите нам подробнее о вашем вопросе в Direct Instagram @bankffin.kz, в WhatsApp по номеру +7 776 1 595 595 или позвоните на горячую линию 595. Также вы можете оставить свои контактные данные, и мы свяжемся с вами.\nБудем рады помочь!'};0;2gis;
229080930;2026-03-14;20:13:55;1;Ноль просто контора . Никого ответа от менеджера или от банка.;Bolat Amreyev;False;False;unrated_manual;0;0;;1;2gis;
228993998;2026-03-14;13:46:07;1;Как связаться с ватцап менеджером?;Рахима Ержанкызы;False;False;;0;1;{'date_created': '2026-03-16T01:16:23.618563+07:00', 'id': '62846212', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Доброй ночи!\nЕсли у вас возникнут вопросы или потребуется помощь, вы можете написать нам в WhatsApp по номеру +7 776 1 595 595, позвонить по короткому номеру 595 или обратиться к нам в Instagram @bankffin.kz. Мы всегда будем рады помочь вам. 💚'};0;2gis;
228883965;2026-03-13;20:57:04;5;Очень приятное впечатление от визита. Спокойная атмосфера, вежливое обслуживание, все понятно.;Әди Ролланұлы;False;False;;0;1;{'date_created': '2026-03-13T23:17:01.208601+07:00', 'id': '62774987', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый вечер! Спасибо за тёплый отзыв! Рады, что у вас осталось приятное впечатление от визита 😊'};0;2gis;
228864428;2026-03-13;19:27:20;5;"Касса
Дуйсенова Айгерим очень приятная и грамотная в своем деле";HA Jaka;False;False;;0;1;{'date_created': '2026-03-13T20:18:35.433946+07:00', 'id': '62767795', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый вечер! Приятно слышать, что обслуживание прошло профессионально и комфортно. Спасибо, что поделились впечатлением.'};0;2gis;
228695645;2026-03-12;21:26:00;5;Редкий случай с моей жизни зашел в банк и вышел не злой. Без очередей, без “придите завтра”, все чотко.;Бақытнұр Kazybek;False;False;unrated_manual;0;1;{'date_created': '2026-03-12T23:30:53.594525+07:00', 'id': '62723511', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank, отделение по работе с юридическими и физическими лицами', 'text': 'Добрый вечер!\nСпасибо за ваш отзыв! 💚\nРады, что посещение банка прошло быстро и удобно, без очередей и задержек. Ваши слова мотивируют нашу команду продолжать делать сервис комфортным для каждого клиента.'};0;2gis;
