id;дата;время;рейтинг;текст;автор;is_verified;is_hidden;hiding_type;likes_count;comments_count;official_answer;фото_count;provider;url
233050905;2026-04-01;02:15:47;4;Мне нравится доступ к международным рынкам в Фридом Брокера, но скорость исполнения сделок могла бы быть выше.;Даниил Межанов;False;False;unrated_manual;1;0;;0;2gis;
232555722;2026-03-30;03:47:21;5;Не буду делиться своими результатами, но просто скажу: рад, что два года назад решил открыть счет у Фридома. Пользуюсь рекомендациями консультанта – это дороже, чем торговать самостоятельно, но того стоит. Меньше рисков.;Городской житель;False;False;;0;0;;0;2gis;
232347987;2026-03-29;03:41:13;5;Среди брокеров Фридом Брокер выделяется удобным интерфейсом и широким выбором инструментов. Для меня это важный плюс;Daniil Mihajlović;False;False;unrated_manual;0;0;;0;2gis;
232347988;2026-03-29;03:41:13;5;Среди брокеров Фридом Брокер выделяется удобным интерфейсом и широким выбором инструментов. Для меня это важный плюс;Daniil Mihajlović;False;False;unrated_manual;1;0;;0;2gis;
231906511;2026-03-27;03:47:24;1;Огромное количество вопросов к пользовательскому сервису. Отвечают шаблонно, никак не помогая решить вопрос. Перепиши это на английский;Александр Найденко;False;False;;0;1;{'date_created': '2026-03-27T11:26:48.784312+07:00', 'id': '63483260', 'logo_preview_urls': {'1920x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_1920.png', '320x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_320.png', '640x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_640.png', '64x64': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_64_64.png', 'url': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image.png'}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Сожалеем, что у Вас сложилось такое мнение. Мы готовы помочь решить ситуацию. Для этого напишите, пожалуйста, детали на почту 7555@ffin.global или в Instagram @fbroker.kz Вы также можете обратиться по номеру 7555, звонок с мобильного бесплатный. Для проверки ситуации понадобятся Ваши данные: Ф.И.О., номер брокерского счета или ИИН, а также контакты для связи. Мы обязательно во всём разберёмся и поможем.'};0;2gis;
231365931;2026-03-25;03:01:53;5;Freedomды екі жылдан бері қолданып жүрмін. Бәрі ұнайды. Кейде техникалық ақаулар болып тұрады, бірақ брокер бәрін тез шешеді;Аманкул Самбаева;False;False;;0;0;;0;2gis;
231109643;2026-03-23;21:56:28;5;Брокер мне нравится, открывал счет только ради торговли опционами на акции США. Доступ есть, сделки проходят быстро.👍;Алибек Жумабаев;False;False;;0;0;;0;2gis;
231104366;2026-03-23;21:30:48;5;Фридом стал для меня основным брокером, полностью перешел сюда. Нравится все, и поддержка, и приложение, и аналитика. Короче все на уровне у них;Балгимбаев Азат;False;False;;0;0;;0;2gis;
230118757;2026-03-19;02:15:09;5;Freedom компаниясынын кызметин пайдаланып жургениме шамамен бир жыл болды. Все чотко;Сәния Бекмағамбетова;False;False;;0;0;;0;2gis;
230116760;2026-03-19;01:56:12;5;Надежный брокер, пользуюсь уже больше года. Ни разу не пожалел, все стабильно.;Тимур Бекболат;False;False;;0;0;;0;2gis;
229684329;2026-03-17;21:00:17;5;Вроде как все с брокером отлично. В плане пополнения и вывода проблем не замечено. Деньги приходят быстро, никаких задержек не было. По крайней мере все в рамках прописанных сроков. Для меня это критично, и пока в этом плане все на уровне.;Айдана Ахметова;False;False;;0;0;;0;2gis;
229683162;2026-03-17;20:55:01;5;Работаю через Freedom уже несколько лет. Меня в принципе все устраивает, инструментов много. Единственное кажется комиссии выше чем у других брокеров, но как вспомню сколько инструментов предлагает брокер и доступ к 10 крупнейшим биржам, этот момент уходит во второй план.;Таир К;False;False;;0;0;;0;2gis;
229681391;2026-03-17;20:46:54;5;Фридомда құралдар өте көп. Бүкіл әлем бойынша десем де болады. Америкалық, еуропалық және азиялық акцияларды бір ғана шоттан сатып алуға да, сатуға да болады.;Карима Омарова;False;False;;0;0;;0;2gis;
229313939;2026-03-15;22:22:31;1;Компания, которая пытается управлять вашими деньгами, но где менеджеры среднего звена убеждены, что не обязаны иметь знания. И не имеют их! Где по евробондам вас консультируют люди с интеллектом ПТУ-шников. Для них нет разницы между купоном и доходностью )) Можете хоть задохнуться от возмущения. Компания, где подавляющее число сотрудников не знает что такое опционы. но при этом предлагают их таким же непонимающим клиентам. Лучше перевести деньги в США и торговать через нормальных брокеров.;CoolEng CoolEng;False;False;;0;1;{'date_created': '2026-03-16T00:02:24.472214+07:00', 'id': '62844265', 'logo_preview_urls': {'1920x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_1920.png', '320x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_320.png', '640x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_640.png', '64x64': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_64_64.png', 'url': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image.png'}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Сожалеем, что у Вас сложилось такое мнение. Если Вам нужно решение конкретной ситуации, пожалуйста, напишите на почту 7555@ffin.global или в поддержку через мобильное приложение Freedom Broker (Меню – Поддержка). Специалисты обязательно всё проверят и помогут. Если Вас не устраивают консультации персонального менеджера, его можно сменить.'};0;2gis;
228593779;2026-03-12;13:57:36;5;"Я только начинаю разбираться в трейдинге и выбрала Freedom Broker как первую платформу. Приложение простое и удобное. Поддержка отвечает оперативно и понятным языком.
Могу смело рекомендовать тем, кто только начинает свой путь и хочет простой, удобный и понятный сервис без лишних сложностей.";Тахмина Курмангалиева;False;False;;1;0;;0;2gis;
227151881;2026-03-05;20:39:32;4;Нравится аналитика, но прогнозы не всегда точны. Однажды последовал рекомендации по акциям — потерял 5% за неделю. Понимаю, что рынок непредсказуем, но хотелось бы более взвешенных советов;Хорен Антонян;False;False;;0;1;{'date_created': '2026-03-05T21:31:58.837326+07:00', 'id': '62375372', 'logo_preview_urls': {'1920x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_1920.png', '320x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_320.png', '640x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_640.png', '64x64': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_64_64.png', 'url': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image.png'}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Благодарим за обратную связь! Мы учтем Ваш отзыв, однако отметим: аналитика – это всегда только способ повысить вероятность успешной сделки с определенным потенциалом, но не гарантия. Всегда есть прибыльные и убыточные идеи. На длинной дистанции статистика оказывается положительной именно по широкой выборке идей, а не по одной конкретной. За 2025 год наши аналитики предложили 610 идей со средней доходностью 49% годовых. Инвестирование всегда связано с риском. Каждый инвестор несёт личную ответственность за выбор и приобретение ценных бумаг. В любом случае, спасибо Вам за позитивную оценку. Желаем прибыльных инвестиций!'};0;2gis;
226829542;2026-03-04;22:32:52;5;Открыл счёт для пенсионных накоплений. Порадовало отсутствие абонентской платы на базовом тарифе. Консультировался с аналитиком — помог подобрать надёжные облигации. Теперь каждый месяц пополняю счёт и вижу рост сбережений. Отличный вариант для долгосрочного планирования;Максим Головкин;False;False;;0;0;;0;2gis;
225849321;2026-03-03;18:26:02;5;У меня здесь и брокерский счёт, и инвестиционная карта, и валютный депозит. Всё взаимосвязано, управлять легко. За год доходность портфеля превысила ожидания — спасибо грамотной аналитике компании;денис денисович;False;False;;0;0;;0;2gis;
222585015;2026-02-25;07:28:06;1;"Сообщаю официально, что я приняла решение прекратить сотрудничество и не планирую осуществлять дополнительные инвестиции, так как на данный момент не располагаю свободными денежными средствами. Об этом я уведомила заранее и открыто.

Вместо конструктивного диалога по вопросу вывода моих средств я сталкиваюсь с уклонением от ответа, некорректным тоном общения, повышением голоса, перебиваниями и попытками навязать мне свою позицию относительно причин прекращения сотрудничества.

Подчеркиваю: причины моего решения объяснять и обсуждать я не обязана. Это мое законное право — прекратить сотрудничество и запросить вывод принадлежащих мне средств.

На данный момент:
 • договоренности о выводе средств не формируются;
 • конкретные сроки не предоставляются;
 • чат-поддержка не отвечает;
 • обратная связь появляется только в моменты, когда это становится неудобно для вашей стороны.

Прошу предоставить четкий порядок и конкретные сроки вывода моих средств.
В случае дальнейшего игнорирования моего запроса я буду вынуждена обратиться в соответствующие органы для защиты своих прав.

Ожидаю официальный ответ в ближайшее время.";Наталья Иванова;False;False;;0;1;{'date_created': '2026-02-25T09:37:19.898625+07:00', 'id': '61891527', 'logo_preview_urls': {'1920x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_1920.png', '320x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_320.png', '640x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_640.png', '64x64': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_64_64.png', 'url': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image.png'}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Сожалеем, что Вы столкнулись с такой ситуацией. Однако отметим: в этом случае с Вами на связи были мошенники. К сожалению, сейчас в интернете сотни фальшивых аккаунтов, сайтов и рекламных объявлений. После того, как пользователь оставляет данные по такой рекламе, начинаются «агрессивные» звонки с попытками убедить отправить деньги. На прикрепленных скриншотах видно фейковое рекламное объявление и фальшивый сайт, не связанные с настоящей компанией Freedom Broker.\n\nМы каждый день принимаем все возможные меры, чтобы блокировать злоумышленников. На своих страницах в социальных сетях мы регулярно публикуем предупреждения с примерами фальшивой рекламы.\n\nВы можете подробнее рассказать о ситуации через сайт https://fbroker.kz/ru/trustcenter\n\nСпециалисты службы информационной безопасности рассмотрят запрос. Также на сайте есть полезные памятки. Будьте аккуратны и, пожалуйста, предупредите родных и близких 💚 И будем благодарны, если Вы сможете изменить негативную оценку – ведь компания Freedom Broker не связана с действиями мошенников.\n\nОбратите внимание: \n\nНаш официальный сайт: https://fbroker.kz\n\nОбучающие сайты: https://freedomacademy.kz и https://on-air.ffin.kz/\n\nНаше настоящее мобильное приложение называется Freedom Broker. Веб-платформа: https://freedombroker.kz\n\nInstagram-аккаунт: @fbroker.kz'};2;2gis;
217551755;2026-02-07;14:56:26;5;Приложение удобно и быстро, но уже 3 день не могу вывести деньги. Дают по частям в поддержку уже писал 7 раз.;Askar Seitkaparov;False;False;;0;1;{'date_created': '2026-02-07T18:16:22.130718+07:00', 'id': '60989334', 'logo_preview_urls': {'1920x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_1920.png', '320x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_320.png', '640x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_640.png', '64x64': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_64_64.png', 'url': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image.png'}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Приносим извинения за неудобства. По Регламенту оказания брокерских услуг, вывод средств может занимать до пяти рабочих дней. При этом вывод на карты Freedom Bank обычно проходит быстрее. Вы можете открыть Invest Card в приложении Freedom SuperApp – с этой картой пополнение и вывод без комиссии и практически моментальные. Ознакомиться с Регламентом можно на сайте ffin.global'};0;2gis;
213956801;2026-01-23;16:55:20;5;Сравнивал Freedom с другими казахстанскими брокерами. У этого брокера явно больше инструментов. Крпунейшие биржи 4х регионов: Америка, Европа, Китай и Казахстан. Акции, облигации, ETF, опционы это все доступно. Приложение работает нормально, интерфейс понятный. Единственное наверно комиссии выше, чем у других брокеров, особенно если часто торговать. Зависит, конечно, от выбранного такрифа. А тарифов у брокера достаточно.;Нургали Карашашев;False;False;;0;0;;0;2gis;
213956121;2026-01-23;16:51:47;5;"Открыл счет весной. Быстро и без лишней волокиты с бумагами. Приложение у брокера реально удобное. Все необходимое в одном месте акции, фонды, аналитика по бумагам, новости и аналитика по портфелю. Начал с тарифа Старт, по которому идут низкие комиссии в первый месяц. Потом тариф меняется на базовый. На сегодняшний день я всем доволен.
Плюсы: быстрое открытие счета, удобное приложение
Минусы: бывают мелкие технические неполадки";Жанибек Баглан;False;False;;0;0;;0;2gis;
213949844;2026-01-23;16:21:27;5;Работаю через Фридом второй год. Из плюсов это надежность и масштабный холдинг. У них даже в Штатах свой брокер есть, прям на NYSE. Часто пользуюсь их инвестиционными идеями, большинство реально неплохо отрабатывают. Из минусов хотелось бы больше гибкости по комиссиям, но в остальном норм.;Актан Саттаров;False;False;;0;0;;0;2gis;
213948644;2026-01-23;16:15:29;5;Открыл счет во Freedom Broker весной прошлого года, чтобы торговать американскими бумагами. Процесс занял минут 10, все быстро через приложение. Пока впечатления положительные;Ибраһим         Ролланұлы Ролланұлы;False;False;;0;0;;0;2gis;
213945845;2026-01-23;16:02:48;5;Решил попробовать инвестировать через Фридом брокера. Выбирал долго, сравнивал с другими брокерами, и не пожалел. Главное удобство что можно работать сразу с зарубежными и нашими биржами, NYSE, NASDAQ, KASE, AIX, все в одном месте. Плюс связка с SuperApp нравится – кешбэки всякие, другие сервисы удобные у Фридома. Ощущение, что они постепенно Каспи вытеснять начали. Недавно даже видел, как у банкомата Фридом была очередь, а рядом банкомпат каспи никому не нужен был. Забавно, ещё год назад такое сложно было представить.;Жәнібек Төлеген;False;False;;0;0;;0;2gis;
213747669;2026-01-22;15:34:32;5;Открыл счет во freedom по совету своего наставника. Пока пложил подушку под жирненький % - не 1% как в банках, а целых 7% в долларах, пусть деньги работают когда есть такая возможность;Байжұма Бақытгүл;False;False;;0;0;;0;2gis;
213745962;2026-01-22;15:25:52;5;"Брокер дает очень выгодные условия для пассивного ""инвестирования"" - положить деньги под процент или вложиться в паевый фонд, и там, и там годовой процент в разы выше 1%, который дают банки на вклады";Жанаркуль Каджибекова;False;False;;0;0;;0;2gis;
213733651;2026-01-22;14:24:34;5;Обслуживание на высоком уровне. Я доволен. У меня есть пассивные инвестиции, вложил в паевый фонд, получаю дивиденды в долларах раз в крватал. Хорошо, что сделали маленький порог входа,можно с 1 пая начать как я;Батыркан Мадиев;False;False;;1;0;;0;2gis;
213198445;2026-01-20;14:32:25;5;Перешел к Фридом брокеру. О смене брокера не жалею, даже рад. Приложение у Фридома работает не хуже, чем у моего старого брокера. Да, бывает что подвисает, но у кого такого не бывает. Пополнение удобное, без заморочек с краты в течении нескольких минут. У меня инвест карта привязанная к счету, поэтому быстро. По другим реквизитам возможно и дольше.;Данияр Ильясов;False;False;;0;0;;0;2gis;
213064652;2026-01-19;19:11:10;5;Недавно стал клиентом брокера, спасибо менеджеру, все обьяснил, предложил тариф Академик, т.к. по нему дают доступ к обучению по инвестициям и сниженные комиссии на 90 дней. Я самоучка, поэтому с радостью согласился. Пока купил понемногу акций гигантов, остальное оставил на время, пока не завершу обучение;Азат Карабаев;False;False;;0;0;;0;2gis;
213063206;2026-01-19;19:04:19;5;Среди казахстанских брокеров Фридом на голову выше по уровню сервиса и предоставляемым возможностям. Брокера рекомендую.;Мадина Косанова;False;False;;0;0;;0;2gis;
212625924;2026-01-17;14:06:30;1;"Фейковые аккаунты не ведитесь 
Я уже попался на большую сумму и не хотелось бы что бы и вы попались. 
Помните нету легких денег!!!
Не заходите на ссылки !!!
Евгений Каримов Ментор 
Владимир Менеджер 
Айдана из фальшивого фин отдела 
У них псевдо имена 
Они создают фальшивое приложение Kase которую можно скачать через ссылку 
Хотя в appstore есть официальный 
Сперва входят в доверия и в последний момент начинается хаос. Специально подделывают минусовую сделку и бум угрожения на штраф и что бы там страховая компания выкупила это акцию надо вложить такую то сумму в размере 2к $ потом они начинают от себя деньги отправлять и говорить мы поможем и это гоняет на мысль да они мне помогают и еще 1к $ от себя и еще и т.д это будет продолжаться пока вы все деньги не потратите. Вы просто испортите себе жизнь.";Ержан Сундет;False;False;;3;1;{'date_created': '2026-01-17T16:49:40.992847+07:00', 'id': '59903453', 'logo_preview_urls': {'1920x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_1920.png', '320x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_320.png', '640x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_640.png', '64x64': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_64_64.png', 'url': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image.png'}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Сожалеем, что Вы столкнулись с такой ситуацией. Однако отметим: в этом случае с Вами на связи были мошенники. К сожалению, сейчас в интернете сотни фальшивых аккаунтов, сайтов и рекламных объявлений. После того, как пользователь оставляет данные по такой рекламе, начинаются «агрессивные» звонки с попытками убедить отправить деньги. \n\nКомпания Freedom Broker не имеет к этому отношения. Мы каждый день принимаем все возможные меры, чтобы блокировать злоумышленников. На своих страницах в социальных сетях мы регулярно публикуем предупреждения с примерами фальшивой рекламы.\n\nВы можете подробнее рассказать о ситуации через сайт https://fbroker.kz/ru/trustcenter\n\nСпециалисты службы безопасности рассмотрят запрос. Также на сайте есть полезные памятки. Будьте аккуратны и, пожалуйста, предупредите родных и близких 💚 Также будем благодарны, если Вы сможете изменить негативную оценку – ведь Вы сейчас оставили отзыв на реальную компанию.\n\nОбратите внимание: \n\nНаш официальный сайт: https://fbroker.kz\n\nОбучающие сайты: https://freedomacademy.kz и https://on-air.ffin.kz/\n\nНаше настоящее мобильное приложение называется Freedom Broker. \n\nВеб-платформа: https://freedombroker.kz\n\nInstagram-аккаунт: @fbroker.kz'};2;2gis;
212482981;2026-01-16;18:43:46;4;Внимание. В соц.сетях мошен-ки от имени Freedom. Не переходите по ссылкам об обучении, инвестиров. от Freedom. Загрузите в GPT номера и ссылки мошенников он вам поможет их определить! Проверяйте на сайте Freedom. Официальный номер поддержки Freedom — 7555;Светлана Шек;False;False;;0;1;{'date_created': '2026-01-16T19:00:34.699988+07:00', 'id': '59873158', 'logo_preview_urls': {'1920x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_1920.png', '320x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_320.png', '640x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_640.png', '64x64': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_64_64.png', 'url': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image.png'}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Верно, благодарим Вас за бдительность! 💚 Мы ежедневно отправляем десятки жалоб и запросов на блокировку фальшивых аккаунтов, сайтов и рекламных объявлений. \n\nТакже мы регулярно публикуем в социальных сетях предупреждения с примерами фейковой рекламы.\n\nПри необходимости, сообщить о конкретных случаях мошенничества можно на сайте fbroker.kz/trustcenter\n\nНаш официальный сайт: fbroker.kz. \n\nОбучение – freedomacademy.kz\n\nНаше мобильное приложение называется Freedom Broker.\n\nВеб-платформа: freedombroker.kz\n\nНаш официальный Instagram: @fbroker.kz'};0;2gis;
208634272;2025-12-27;00:46:37;4;Под вас подделывают фейковый сайт. Будьте внимательны! Это может нанести большие потери в репутации компании.;Владислав Ким;False;False;;1;1;{'date_created': '2025-12-27T01:20:48.809377+07:00', 'id': '59023832', 'logo_preview_urls': {'1920x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_1920.png', '320x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_320.png', '640x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_640.png', '64x64': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_64_64.png', 'url': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image.png'}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Спасибо, что поделились. Мы обязательно примем меры и отправим запрос на блокировку этого фальшивого ресурса. В целом, мы в курсе ситуации и делаем всё возможное, чтобы бороться со злоумышленниками. При необходимости Вы можете сообщать о случаях мошенничества на сайте https://fbroker.kz/trustcenter'};1;2gis;
207904193;2025-12-25;13:50:14;1;Торгую уже несколько лет. На днях случился казус, в системе произошел глюк, но менеджера фридом никак это не признают и выставляют меня крайней…;Dolce Vita;False;False;;1;1;{'date_created': '2025-12-25T14:05:44.895903+07:00', 'id': '58942198', 'logo_preview_urls': {'1920x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_1920.png', '320x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_320.png', '640x': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_640.png', '64x64': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image_64_64.png', 'url': 'https://ams2-cdn.2gis.com/previews/1040383572516536362/b805a916-3f4a-4278-9754-c3093c1ae8ea/1/ru/image.png'}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Сожалеем о сложившейся ситуации и приносим Вам извинения. Для проверки и решения нам нужны Ваши данные – напишите, пожалуйста, на почту 7555@ffin.global или в Direct Instagram @fbroker.kz. Также можно обратиться в поддержку внутри приложения Freedom Broker через раздел «Меню – Поддержка». Так будет создан тикет, и специалисты будут работать над этим вопросом, пока ситуация не решится полностью.'};0;2gis;
