дата,время,рейтинг,текст,автор,likes_count,official_answer,город,люди
2026-03-11,17:35:09,5,"Мне понравилось обслуживание во Фридом Банке, спасибо Айман за оказанную консультацию. Процветания Вам!",Арман Каткенов,0,"{'date_created': '2026-03-11T19:29:37.388995+07:00', 'id': '62657415', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер!\nБлагодарим вас за позитивный отзыв! Рады, что вы остались довольны обслуживанием. Спасибо за тёплые пожелания!'}",Талдыкорган,
2026-03-11,17:32:24,5,"В финансах я не особо разбираюсь, поэтому перед открытием крупного вклада решила зайти в отделение и всё расспросить вживую. Менеджер попалась очень терпеливая — на пальцах объяснила мне разницу между их депозитами, посчитала примерную доходность и помогла выбрать тот, который подходит именно под мои цели. Никакого навязывания лишних услуг, только по делу!
Огромное спасибо сотрудникам банка.",Городская легенда,0,"{'date_created': '2026-03-11T19:28:55.07659+07:00', 'id': '62657360', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер!\nБлагодарим вас за такой тёплый и подробный отзыв! Рады, что вы остались довольны консультацией и смогли подобрать подходящий депозит. Нам важно, чтобы каждый клиент получал понятные разъяснения и комфортное обслуживание.'}",Талдыкорган,
2026-03-11,17:22:16,5,"Очень довольна обслуживанием в банке. Хочу выразить благодарность сотруднице банка Оразай Айым за её профессионализм и вежливое отношение. Она очень внимательно выслушала, всё подробно объяснила и помогла быстро решить мой вопрос. Спасибо за качественное обслуживание и доброжелательность.👍",Arys Satybaldinov,0,"{'date_created': '2026-03-11T19:28:15.788962+07:00', 'id': '62657320', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер!\nБлагодарим вас за такой тёплый отзыв и высокую оценку! Рады, что вы остались довольны обслуживанием и смогли быстро решить свой вопрос. Нам очень важно, чтобы каждый клиент получал внимательное и качественное обслуживание.'}",Талдыкорган,айым ержанқызы
2026-03-11,17:11:18,5,"Недавно обратилась в ваш банк и осталась довольна оперативностью. В особенности с решением моего вопроса помогла менеджер Оразай Айым. Очень внимательная,вежливая. Оперативно и четко помогла🤗 Впредь я ваш клиент!",𝑫𝒂𝒏𝒆𝒍𝒚𝒂 𝒁𝒉𝒂𝒓𝒂𝒃𝒂𝒆𝒗𝒂,0,"{'date_created': '2026-03-11T19:27:56.438255+07:00', 'id': '62657292', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер!\nБлагодарим вас за тёплый отзыв и высокую оценку! Рады, что вы остались довольны оперативностью обслуживания и решением вашего вопроса. Спасибо, что выбираете наш банк!'}",Талдыкорган,айым ержанқызы
2026-03-11,17:03:02,5,"Хороший банк 🏦 
Сотрудник Айым Ержанқызы хорошо выполняет свою работу,очень благодарна 👍",Aruzhan Adilbeqova,0,"{'date_created': '2026-03-11T19:27:32.502598+07:00', 'id': '62657272', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер!\nБлагодарим вас за позитивный отзыв и высокую оценку! Рады, что вы остались довольны обслуживанием в нашем банке. 😊'}",Талдыкорган,айым ержанқызы
2026-03-11,16:43:55,5,"Жақсы банк екен тез әрі онай, Иманғалиға рақмет грамотный жігіт екен",Орал Базетулы,0,"{'date_created': '2026-03-11T17:14:53.018177+07:00', 'id': '62648812', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Қайырлы күн! Пікіріңіз үшін алғысымызды білдіреміз! Біздің бөлімшеде көрсетілген қызмет сізге ұнағанына өте қуаныштымыз. Біз әрқашан сізді қуана қарсы аламыз! 💚'}",Талдыкорган,
2026-03-11,16:36:22,5,"Отличное обслуживание! Айман всё подробно объяснила, помогла быстро решить мой вопрос. Очень вежливый и профессиональный сотрудник. Спасибо за качественную работу!",Мадияр Нуртай,0,"{'date_created': '2026-03-11T17:14:26.106357+07:00', 'id': '62648778', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за тёплый отзыв! Рады, что обслуживание было быстрым, понятным и оставило у вас положительное впечатление. 😊'}",Талдыкорган,айман кеткенова
2026-03-11,16:32:35,5,Айым өте жақсы маман 👍👍👍,Өркен Шаматов,0,"{'date_created': '2026-03-11T17:13:53.979833+07:00', 'id': '62648745', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Қайырлы күн! Пікіріңізге алғыс білдіреміз! Біз үшін сізге жоғары деңгейде қызмет көрсету маңызды🤝🏻'}",Талдыкорган,
2026-03-11,16:02:34,5,Спасибо Сотруднику Ынталы Имангали,Kokengo !,0,"{'date_created': '2026-03-11T17:12:49.048224+07:00', 'id': '62648676', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за приятный отзыв!💚'}",Талдыкорган,
2026-03-11,15:46:08,5,"Хочу выразить искреннюю благодарность сотруднику банка Имангали за высокий уровень профессионализма и внимательное отношение к клиентам. Обслуживание было вежливым и очень понятным, все вопросы были подробно объяснены и решены быстро. Очень приятно встречать таких компетентных, доброжелательных и ответственных специалистов. Спасибо Имангали за отличную работу и качественный сервис!",Musa Isatay,0,"{'date_created': '2026-03-11T17:12:20.701174+07:00', 'id': '62648638', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за такой тёплый и подробный отзыв! Рады, что вы остались довольны обслуживанием и качеством сервиса. Нам важно, чтобы каждый клиент получал внимательную и профессиональную поддержку. 😊'}",Талдыкорган,имангали ынталы
2026-03-11,15:36:17,5,Спасибо Сотруднику Ынталы Имангали,Аяу 🤍,0,"{'date_created': '2026-03-11T17:11:51.958258+07:00', 'id': '62648604', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за отзыв и высокую оценку! Рады, что обслуживание вам понравилось. 😊'}",Талдыкорган,
2026-03-11,15:32:47,5,"Банкке және қызметкері Оразай Айымға шынайы алғысымды білдіремін. Қызмет көрсету деңгейі өте жоғары. Барлық сұрақтарыма нақты әрі түсінікті жауап беріп, барлық процесті жылдам және кәсіби түрде ұйымдастырды. Клиенттерге деген қарым-қатынасы өте сыпайы және жауапты. Осындай білікті мамандар банктің сенімділігін арттырады. Жұмыстарыңызға табыс тілеймін!",Султан Сапарбекулы,0,"{'date_created': '2026-03-11T17:11:28.446722+07:00', 'id': '62648575', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Қайырлы күн!\nЖылы пікіріңіз үшін үлкен рақмет!💚\nҚызметкеріміз сізге жедел және сапалы көмек көрсеткеніне қуаныштымыз.\nСіздің жылы сөзіңіз қызметкерлерімізге үлкен шабыт береді!'}",Талдыкорган,айым ержанқызы
2026-03-11,15:20:29,5,Спасибо Сотруднику Ынталы Имангали🫰🏻,Анель Ынталы,0,"{'date_created': '2026-03-11T17:09:58.492971+07:00', 'id': '62648453', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Благодарим вас за обратную связь. 💚'}",Талдыкорган,имангали ынталы
2026-03-11,15:19:55,5,"Самый лучший банк , обслуживание на высшем уровне!
Сотрудница Оразай Айым молодец, так хорошо обьясняет 👍🏻",Нурсултан Болат,0,"{'date_created': '2026-03-11T17:09:22.330356+07:00', 'id': '62648404', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за позитивный отзыв и высокую оценку! Рады, что вы остались довольны обслуживанием и удобством предоставленной информации.'}",Талдыкорган,айым ержанқызы
2026-03-11,15:19:05,5,Спасибо Сотруднику Ынталы Имангали,Abilkhaiyr Omarov,0,"{'date_created': '2026-03-11T17:09:36.525542+07:00', 'id': '62648424', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за отзыв и высокую оценку! Рады, что обслуживание вам понравилось. 😊'}",Талдыкорган,
2026-03-11,15:18:16,5,"Спасибо сотруднику Ынталы Имангали 
Лучший работник 👍🏼",Nari ❤️,0,"{'date_created': '2026-03-11T17:09:07.071513+07:00', 'id': '62648384', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за позитивный отзыв и высокую оценку! Рады, что наше обслуживание вам понравилось.'}",Талдыкорган,имангали ынталы
2026-03-11,15:06:48,5,"Хочу выразить благодарность консультанту банка Оразай Айым за профессионализм и внимательное отношение. Очень вежливо всё объяснила, помогла разобраться с моим вопросом и быстро нашла решение. Осталось приятное впечатление от обслуживания. Спасибо за вашу работу!",Tomiris Askhat,0,"{'date_created': '2026-03-11T17:08:51.933918+07:00', 'id': '62648373', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за тёплые слова и высокую оценку! Рады, что обслуживание оставило у вас приятное впечатление и помогло решить ваш вопрос. Нам важно, чтобы каждый клиент получал профессиональную и внимательную поддержку.'}",Талдыкорган,айым ержанқызы
2026-03-11,15:04:48,5,"Очень довольны с мужем работой Оразай Айым Ержанкызы. Всё понятно и доступно объяснила, подробно проконсультировала. Спасибо за профессионализм и внимательное отношение!",Damira Ainabekova,0,"{'date_created': '2026-03-11T17:08:32.742167+07:00', 'id': '62648352', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за такой тёплый отзыв! Рады, что вы остались довольны консультацией и обслуживанием. Нам важно, чтобы каждый клиент получал понятные и полезные разъяснения.'}",Талдыкорган,айым ержанқызы
2026-03-11,14:57:17,5,Огромная благодарность Камалбековой Акботе за доброжелательность и профессионализм.,Ботагоз Толеухан,0,"{'date_created': '2026-03-11T17:07:57.531642+07:00', 'id': '62648302', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за позитивный отзыв и высокую оценку! Рады, что вы остались довольны нашим обслуживанием.'}",Талдыкорган,акбота камалбекова
2026-03-11,14:46:04,5,Хороший сервис! Камалбекова Акбота очень приятный и отзывчевый сотрудник!,Алуа Алиаскарова,0,"{'date_created': '2026-03-11T17:07:43.683348+07:00', 'id': '62648276', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день! Спасибо за ваш отзыв, рады, что вы с нами. 💚'}",Талдыкорган,акбота камалбекова
2026-03-11,14:38:11,5,"Супервайзер Камалбекова Акбота ,👍",Мурат Искаков,0,"{'date_created': '2026-03-11T17:07:23.695754+07:00', 'id': '62648255', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Қайырлы күн! Пікіріңіз үшін үлкен рақмет! Қызметіміз сізге ұнағанына қуаныштымыз☺️'}",Талдыкорган,акбота камалбекова
2026-03-11,14:32:28,5,Камалбекова Акбота супервайзерге рахмет,Анар Мухаметрахимова,0,"{'date_created': '2026-03-11T17:07:08.717043+07:00', 'id': '62648238', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Қайырлы күн! Пікіріңіз үшін рахмет, сіздің ойыңыз біз үшін маңызды. 💚'}",Талдыкорган,акбота камалбекова
2026-03-11,14:20:41,5,Отличный банк! Отзывчивые сотрудники👍,Кудайбергенова Сандугаш,0,"{'date_created': '2026-03-11T17:06:37.547027+07:00', 'id': '62648195', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за позитивный отзыв и высокую оценку! Рады, что вы остались довольны нашим обслуживанием.'}",Талдыкорган,
2026-03-11,14:16:17,5,Лучший банк 🔥спасибо за обслуживание,Данияр Молдахметов,0,"{'date_created': '2026-03-11T17:06:24.162443+07:00', 'id': '62648177', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за позитивный отзыв и высокую оценку! Рады, что наше обслуживание вам понравилось.'}",Талдыкорган,
2026-03-11,14:09:32,5,Очень хороший сервис Камалбекова Акбота 👍👍👍,Алибек Алмазулы,0,"{'date_created': '2026-03-11T17:06:06.514356+07:00', 'id': '62648151', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый день!\nБлагодарим вас за позитивный отзыв и высокую оценку! Рады, что наш сервис вам понравился.'}",Талдыкорган,акбота камалбекова
2026-03-03,00:26:57,5,Имангали Ынталы отлично выполняет свою работу,Almas Zhebegen,0,"{'date_created': '2026-03-03T06:21:41.85657+07:00', 'id': '62216788', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброй ночи! Нам приятно получать ваш отзыв. 💚'}",Талдыкорган,имангали ынталы
2026-03-02,22:48:20,5,Ынталы Имангали лучший сотрудник,ERLAN ADILZHANULY,0,"{'date_created': '2026-03-03T06:20:28.96202+07:00', 'id': '62216774', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброй ночи! Спасибо за ваш отзыв, рады, что вы с нами. 💚'}",Талдыкорган,имангали ынталы
2026-03-02,22:15:05,5,Имангали Ынталы,Балгын Камзанов,0,"{'date_created': '2026-03-03T06:19:53.934795+07:00', 'id': '62216770', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': '💚💚'}",Талдыкорган,имангали ынталы
2026-03-02,22:02:45,5,"Добрый вечер!
Нам очень приятно, что обслуживание
Ынталы Имангали оставило у Вас хорошие впечатления и подарило положительные эмоции.",Myktybek Ukimetuly,0,"{'date_created': '2026-03-03T06:19:36.129859+07:00', 'id': '62216768', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброй ночи! Спасибо за ваши ценные комментарии. 💚'}",Талдыкорган,
2026-03-02,21:20:08,5,Спасибо Ынталы Имангали за самую лучшую обслуживание 👍👍👍красава выручил ✊,Ертай Даур,0,"{'date_created': '2026-03-03T06:19:06.871851+07:00', 'id': '62216767', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброй ночи! Спасибо, что остаетесь с нами. 💚'}",Талдыкорган,
2026-03-02,20:51:40,5,Ынталы Имангали лучший сотдрудник👍,Ринат Жусупов,1,"{'date_created': '2026-03-03T06:18:38.045713+07:00', 'id': '62216762', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброй ночи! Нам приятно получать ваш отзыв. 💚'}",Талдыкорган,
2026-03-02,20:49:28,5,Иманғали Рахмет лучший сотрудник!,Абылай Жумагазиев,1,"{'date_created': '2026-03-03T06:18:15.365474+07:00', 'id': '62216760', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Доброй ночи! Спасибо за ваш отзыв, нам важно ваше мнение. 💚'}",Талдыкорган,
2026-02-27,16:15:46,5,Кристина вы лучшая,Evgenii Kalashnikov,0,"{'date_created': '2026-02-27T19:01:23.913115+07:00', 'id': '62047256', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': 'Добрый вечер! Благодарим за отзыв и высокую оценку! Рады стараться🤗'}",Талдыкорган,
2026-02-24,02:31:22,5,💚 😍 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 Крутой Банк 💚💚💚💚😍😍😍 🔥 🔥 🔥 🔥 🔥 🔥,Айым Оразай,0,"{'date_created': '2026-02-24T02:43:24.862823+07:00', 'id': '61816088', 'logo_preview_urls': {}, 'org_name': 'Freedom Bank', 'text': '💚💚💚'}",Талдыкорган,
