дата,время,рейтинг,текст,автор,likes_count,official_answer,город
2025-12-23,21:32:39,5,"Раньше инвестиции мне казались чем-то сложным, но после прохождения обучения во Freedom Academy все стало проще. Спасибо Freedom broker, теперь хотя бы понимаю, что делаю.",Азамат Ахметов,0,,Актау
2025-12-18,17:17:36,5,Брокер дает много аналитики. Качественной аналитики и идею для краткосрочной реализации. +40% к депозиту только на их идеях. Благодарности,Жанибек Тё,0,,Актау
2025-12-07,03:07:30,5,"Для меня главное — скорость работы, и Freedom Broker в этом плане не подводит. Сделки проходят быстро, поддержка отвечает оперативно. Платформа удобная, с понятным интерфейсом. Есть разные тарифы, можно выбрать подходящий.",Tatarin Salimov,0,,Актау
2025-12-05,21:28:50,5,"У брокера больше инструментов, чем у других по Казахстану. Поэтому я перешел к нему. Хоть и комиссии немного высоковаты для долгосрочного инвестора не сильно обременительны.",Баят Кушеков,0,,Актау
2025-10-31,02:21:14,5,"Благодарю работника банка Freedom по имени Жандос за подробную, грамотную консультацию по теме депозиты.
Ответил на все интересующие меня вопросы доброжелательно и профессионально.

Спасибо, Жандос.
Желаю тебе удачной карьеры!",Планета Земля,0,"{'date_created': '2025-10-31T09:40:41.615902+07:00', 'id': '56046421', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Благодарим за позитивный отзыв 💚'}",Актау
2025-09-11,17:17:32,5,"Попался мне их рекламный баннер — решил попробовать. Первое время всё нравилось: регистрация за 10 минут, верификация без заморочек. Но когда начал активно торговать, понял — не хватает продвинутых инструментов. Графики без кастомизации, индикаторов мало. Поддержка говорит: «Мы работаем над улучшениями», но когда их ждать — непонятно. Зато порадовали низкие комиссии на фьючерсы. Вывод денег один раз задержали на пять дней — сказали, проверка безопасности. В целом, норм, сейчас найти надежного брокера сложно, а я нашел",Алексей Фомин,0,,Актау
2025-07-24,02:54:11,5,"Уже три года с Freedom, нареканий нет. Деньги в безопасном месте, но вот не нравится мобильное приложение. Как-то мне маловато инструменто для анализа и графиков. Не всегда доволен участием в IPO, выделяют меньше акций, чем хотелось бы. Комисии все понятные, но иногда высоковаты.",Андрей Багров,0,,Актау
2025-07-20,05:04:58,5,"Понравилось, что у Freedom Broker есть доступ не только к акциям, но и к ETF, облигациям, валютам. Это помогает портфель разнообразным сделать.Есть возможностпринимать участие в IPO, заявку очень легко подать. За год никаких косяков со стороны фридома не было.",арсений матвеев,0,,Актау
2025-07-18,12:25:48,5,"Пользуюсь услугами Freedom Broker уже полгода. Удобная торговая платформа, быстрое исполнение сделок. Техподдержка отвечает оперативно и по делу. Комиссии прозрачные.",Азамат Журинбаев,0,,Актау
2025-07-17,12:33:41,5,"Пользуюсь Freedom Broker около полугода и пока только положительные впечатления. Платформа интуитивно понятная, сделки проходят быстро. Поддержка всегда на связи и помогает по делу, без лишней волокиты. Комиссии честные и без скрытых условий. Подходит тем, кто регулярно торгует на рынке. 👍✅",Айкось Карамурзаева,0,,Актау
2025-05-14,21:48:34,5,"Переводил деньги с брокерского счета на банковский. Все прошло быстро и без проблем, средства поступили точно в срок. Комиссию списали согласно тарифам, никаких скрытых платежей. Удобно что все операции можно делать онлайн через приложение.",Амир Халидов,0,,Актау
2024-12-01,22:19:42,5,"Все шик, быстро, персонал классный.",Евгений Раскольников,0,"{'date_created': '2024-12-02T11:50:27.17305+07:00', 'id': '38589271', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Спасибо за высокую оценку, будем стараться, чтобы и дальше всё было хорошо!'}",Актау
2024-06-05,17:07:26,4,"Талон взял, но ожидаешь много, хотя людей очень мало, сотрудницы ходят но не спешат принимать людей. Сама девушка с ресепшена подтвердила что у них медленно работает и принимают людей. Пишу для улучшения сервиса,  а не критиковать. ",Azamat Atantayev,0,,Актау
2023-05-22,18:05:53,1,"Синоним некомпетентности и не профессионализма может увидеть в данном с отделении. Видимо HR компании вообще не работает, как вся компания. Шарашкина контора. Менеджер вместо того, чтобы консультировать рассказывает про санкцию, и геополитику, специалисты на регистрации делают мастерски отсылку колл центру. Вместо помощи и консультации, находишь лишь много вопросов.",Apple User,0,"{'date_created': '2023-05-23T10:27:38.022989+07:00', 'id': '17963166', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Простите, пожалуйста. А какая консультация Вам нужна? Возможно, мы поможем? Напишите, пожалуйста, свои контакты личным сообщением – здесь в 2Gis или в Instagram. Можете написать в Direct странице https://instagram.com/ffin.kz или https://instagram.com/freedom.broker'}",Актау
2023-04-21,18:18:04,5,Зауреге рахмет 3 касса👍,Алмат Буркитбаев,0,"{'date_created': '2023-04-21T19:06:59.202177+07:00', 'id': '17138114', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Сәлеметсіз бе! Оң пікір үшін рахмет!'}",Актау
2023-04-12,14:38:36,5,"Девушка по имени Акмарал очень чуткая к клиентам сотрудница, грамотно и профессионально отвечает на вопросы. Очень внимательна и всегда приветлива. Оперативно решает любую проблему",Аида .,0,"{'date_created': '2023-04-12T15:18:50.152983+07:00', 'id': '16892179', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Спасибо за позитив! :)'}",Актау
2023-03-29,20:01:01,5,Девушка по имени Акбота. Хорошо всё объяснила и помогла. Банк в целом хороший но есть ещё недостатки. Надеюсь в будущем будет ещё лучше.,Каирбек Куанаев,0,,Актау
2023-02-01,21:44:13,3,"сроки оформления, желают быть меньше) ",Andrei Safonov,0,"{'date_created': '2023-02-02T11:02:52.616012+07:00', 'id': '15164185', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Подскажите, пожалуйста, сроки оформления чего? :) Вы говорите об открытии банковской карты для нерезидентов Казахстана? В этом случае сроки больше, потому что нужно получить казахстанский ИИН + по этой услуге наблюдалась большая загруженность отделений, обращений было очень много. \n\nА так у нас брокерский счёт открывается онлайн за 10-15 минут. INVEST CARD от банка тоже открывается онлайн за 10 минут.'}",Актау
2022-11-19,20:02:15,1,"Снимал наличку в отделении сказали до 500.000тг нет комиссии банка, у кассира при снятии уточнил ещё раз, подтвердили, комиссии нет, по факту сняли 1.5% , кассир сидит молча, хотя всё прекрасно видит, откуда взялась комиссия сказать не может:) Вобщем чудесным образом выяснилось, что для не резидентов комиссия есть, и они типа об этом везде пишут и говорят, только видимо от сотрудников всё скрывают))))) Горячая линия вообще отдельная хохма, в приложении курс 1₽/7.35Тг , по факту курс то 7.16 , то 7.15 , как так происходит тоже никто не знает;), составили обращение в It отдел, прошло 1.5 недели и тишина, никто не перезвонил. Поддержка клиентская -1.",Maksim Kunitsyn,3,,Актау
2022-11-19,19:52:49,1,Врут на каждом шагу и никто ничего не знает.,Aleksandra Pos,0,"{'date_created': '2022-11-21T11:34:49.616259+07:00', 'id': '13633663', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Расскажите, пожалуйста, подробнее, что у Вас произошло? Мы постараемся разобраться в ситуации и всё решить.'}",Актау
2022-11-04,20:58:04,5,"Отличный сервис, отличные продукты. Лучший банк который есть в Казахстане сейчас, осталось только начать печатать карты в день обращения)",Marat A,0,"{'date_created': '2022-11-07T11:00:42.297219+07:00', 'id': '13331763', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Очень приятно, спасибо за такой отзыв! По поводу скорости выдачи карт – работаем над этим. Передали в банк уже много просьб ускориться :) Хотя отметим, что резиденты Казахстана могут выпустить карту онлайн за 10-15 минут. И после этого в приложении FFIN Bank KZ цифровая карта становится доступна сразу. Ей можно пользоваться без ""пластика"" 👍🏽'}",Актау
2022-11-04,19:53:23,5,"Кредитные условия супер👍
Сотрудники приятные",Smail Namazov,1,"{'date_created': '2022-11-07T11:01:04.199115+07:00', 'id': '13331774', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Благодарим за позитивный отзыв!'}",Актау
2022-11-03,23:26:02,5,"Отличный банк, прекрасный и отзывчивый персонал , особенно хотелось бы выделить начальника управления Айгуль Бекболатовна и менеджера вип клиентов Дархан. Я был за границей и столкнулся с неприятной ошибкой приложения не мог связаться с банком не в чате , не по телефону ! Слава богу была визитка Айгуль . Не смотря на то что она была в отпуске
Она не только ответила, она связала меня с Дархан и вместе они помогли решить мою проблему! За что хочу ещё раз выразить им огромную благодарность!!! Если бы не они , я бы просто остался с проблемой один на один! Поэтому прошу руководство банка провести работу по чату и тех.поддержке!",Игорь Лащенков-Макарьян,0,"{'date_created': '2022-11-04T10:14:48.521232+07:00', 'id': '13285483', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Спасибо за приятный отзыв! Передали его в банк и особенно подчеркнули, что надо улучшать ситуацию с техподдержкой в чате и по телефону. Будем исправляться, простите, что в этот раз всё вышло так. Рады, что коллеги помогли Вам лично!'}",Актау
2022-11-03,19:50:11,5,"Оформили ипотеку за день , всё быстро и без бумаг , особенное спасибо менеджеру Асхату 🙌🏼 процветания вашему Банку.",Мария Сугурбаева,0,"{'date_created': '2022-11-04T10:10:10.758304+07:00', 'id': '13285450', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Ура, очень рады, что всё получилось быстро! Благодарим за приятный отзыв :) Пусть квартира Вас радует! Благополучия и гармонии Вашему дому ✨'}",Актау
2022-10-28,20:35:48,1,"Подавал заявку на счёт для нерезидента 7 октября, прошло уже 3 недели. Ни счета с виртуальной картой, ни тем более пластиковой карты, ни одной смски не пришло. Звонишь в 595, там говорят счет должен быть открыт в течение 3 дней))) Говоришь что ждёшь 3 недели, они в ответ - ничего сделать не можем, мы создали обращение в ваше отделение, можете сходить ножками разобраться)) сервис просто на нуле, проблему клиента решить не могут, услугу (между прочим платную) тоже оказать не могут. Берите пример с конкурентов, в банке на букву К все за 1 день сделали.",Дмитрий Дорофеев,4,"{'date_created': '2022-10-31T14:39:34.909277+07:00', 'id': '13193795', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Простите, мы в курсе ситуации. Передали много похожих отзывов коллегам из банка. Ждём ускорения процессов.'}",Актау
2022-10-24,17:44:09,3,"Мне (нерезиденту) все еще не выпустили пластиковую мультивалютную карту, жду уже 20 дней с момента подачи заявки на выпуск... Сколько еще ждать не понятно, сотрудники не в курсе, колл центр тоже, говорят: "" ждите смс о готовности, хотя некоторым не приходит смс и лучше ездить в банк проверять"" вот жду, периодически езжу в банк безрезультатно. Хотя счета открыли уже неделю назад. Отдельно напишу про чат поддержки в ватсапе: 3 дня не отвечают на вопрос. Прям для терпил сервис",человек немасик,3,"{'date_created': '2022-10-26T10:14:41.656071+07:00', 'id': '13086870', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Простите, банк сейчас переживает пиковый спрос, поэтому временно сроки активации увеличились. Ожидайте, пожалуйста, СМС о готовности карты. Касательно поддержки, наблюдается большая загруженность из-за повышенного количества обращений. Банк в курсе ситуации и постарается реагировать быстрее.'}",Актау
2022-10-17,18:44:14,1,"Сервис просто никакой, была электронная очередь и когда она так нужна была в связи с наплывом клиентов её наоборот отключили🤣, все толпятся как на почте, сотрудники некомпитентные, толком ничего объяснить не могут, работает 3 окна из 6 при том что поток людей огромный, 3 кассы, работает одна и ту закрывают прямо перед тобой, сильно глючило мобильное приложение при этом колл центр 3 дня не работал вообще, на вац ап отвечали 11 часов, еще и сделали платное открытие карты. В общем трэш полный а не банк, никому не рекомендую, перейду пожалуй в банк центркредит.",Михаил Калашников,3,"{'date_created': '2022-10-18T11:29:35.50614+07:00', 'id': '12920904', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Простите, что Вы столкнулись с таким сервисом. Мы передали Ваш отзыв в банк и попросили коллег исправить ситуацию.'}",Актау
2022-10-13,19:00:20,1,Дремучий колхоз. Никто ничего не знает.,Apple User,4,,Актау
2022-10-11,20:49:43,1,"Что бы получить самую простую дебетовую карту нужно самостоятельно заполнить нереально большую анкету на 10 страниц с повторяющимися вопросами. Свое ФИО и ИИН нужно написать наверно как минимум раз 15-20. Пришел в банк в 18:10, тк указано, что часы работы до 19:00, но это оказалось неверной информацией. В итоге ушел ни с чем. Не рекомендую ! Электронная очередь не работает. В общем полный хаус. В помещении безумно жарко! ",Борис Ершов,4,"{'date_created': '2022-10-12T10:08:20.700718+07:00', 'id': '12800886', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Вы точно говорите про Freedom Bank? В нашем банке выпустить карту можно онлайн, и всё делается буквально за 10-15 минут. Вот страница для выпуска карт: https://bankffin.kz/ru/cards'}",Актау
2021-07-12,00:15:18,5,Можно купить и продать акции. Отличный брокер. Все просто сделано на сайте,Аружан Джамалова,1,"{'date_created': '2021-07-12T09:43:32.596965+07:00', 'id': '6728191', 'logo_preview_urls': {}, 'org_name': 'Freedom Broker, инвестиционно-брокерская компания', 'text': 'Здравствуйте! Спасибо за позитивный отзыв! Если что, мы на связи и готовы помочь! :)'}",Актау
